timestamp,hourly_usage,hourly_pct_left,hourly_reset_in,hourly_reset_at,weekly_pct_left,weekly_reset_in,weekly_reset_at,total_tokens_k,tokens_delta_k,plan
2026-07-13T17:45:01Z,,,,,83,6d 1h 19m,2026-07-19T19:04:13Z,344025,2801,plus ($0.00)
2026-07-13T18:00:01Z,,,,,83,6d 1h 4m,2026-07-19T19:04:13Z,344025,0,plus ($0.00)
2026-07-13T18:15:01Z,,,,,83,6d 48m,2026-07-19T19:04:13Z,346836,2811,plus ($0.00)
2026-07-13T18:30:01Z,,,,,83,6d 34m,2026-07-19T19:04:13Z,346836,0,plus ($0.00)
2026-07-13T18:45:01Z,,,,,82,6d 19m,2026-07-19T19:04:13Z,349712,2876,plus ($0.00)
2026-07-13T19:00:01Z,,,,,82,6d 4m,2026-07-19T19:04:13Z,349712,0,plus ($0.00)
2026-07-13T19:15:01Z,,,,,82,5d 23h 49m,2026-07-19T19:04:13Z,352690,2978,plus ($0.00)
2026-07-13T19:30:01Z,,,,,82,5d 23h 34m,2026-07-19T19:04:13Z,352690,0,plus ($0.00)
2026-07-13T19:45:01Z,,,,,82,5d 23h 19m,2026-07-19T19:04:13Z,355495,2805,plus ($0.00)
2026-07-13T20:00:01Z,,,,,82,5d 23h 4m,2026-07-19T19:04:13Z,355495,0,plus ($0.00)
2026-07-13T20:15:01Z,,,,,81,5d 22h 49m,2026-07-19T19:04:13Z,358312,2817,plus ($0.00)
2026-07-13T20:30:01Z,,,,,81,5d 22h 34m,2026-07-19T19:04:13Z,358312,0,plus ($0.00)
2026-07-13T20:45:01Z,,,,,80,5d 22h 19m,2026-07-19T19:04:13Z,361101,2789,plus ($0.00)
2026-07-13T21:00:01Z,,,,,79,5d 22h 4m,2026-07-19T19:04:13Z,361101,0,plus ($0.00)
2026-07-13T21:15:01Z,,,,,79,5d 21h 49m,2026-07-19T19:04:13Z,363895,2794,plus ($0.00)
2026-07-13T21:30:01Z,,,,,79,5d 21h 34m,2026-07-19T19:04:13Z,363895,0,plus ($0.00)
2026-07-13T21:45:01Z,,,,,79,5d 21h 19m,2026-07-19T19:04:13Z,366701,2806,plus ($0.00)
2026-07-13T22:00:01Z,,,,,79,5d 21h 3m,2026-07-19T19:04:13Z,366701,0,plus ($0.00)
2026-07-13T22:15:01Z,,,,,78,5d 20h 48m,2026-07-19T19:04:13Z,369501,2800,plus ($0.00)
2026-07-13T22:30:01Z,,,,,78,5d 20h 34m,2026-07-19T19:04:13Z,369501,0,plus ($0.00)
2026-07-13T22:45:01Z,,,,,78,5d 20h 19m,2026-07-19T19:04:13Z,372302,2801,plus ($0.00)
2026-07-13T23:00:01Z,,,,,78,5d 20h 4m,2026-07-19T19:04:13Z,372302,0,plus ($0.00)
2026-07-13T23:15:01Z,,,,,77,5d 19h 48m,2026-07-19T19:04:13Z,375097,2795,plus ($0.00)
2026-07-13T23:30:01Z,,,,,77,5d 19h 34m,2026-07-19T19:04:13Z,375097,0,plus ($0.00)
2026-07-13T23:45:01Z,,,,,77,5d 19h 18m,2026-07-19T19:04:13Z,377903,2806,plus ($0.00)
2026-07-14T00:00:01Z,,,,,77,5d 19h 3m,2026-07-19T19:04:13Z,377903,0,plus ($0.00)
2026-07-14T00:15:01Z,,,,,77,5d 18h 49m,2026-07-19T19:04:13Z,380705,2802,plus ($0.00)
2026-07-14T00:30:01Z,,,,,77,5d 18h 33m,2026-07-19T19:04:13Z,380705,0,plus ($0.00)
2026-07-14T00:45:02Z,,,,,76,5d 18h 19m,2026-07-19T19:04:13Z,383503,2798,plus ($0.00)
2026-07-14T01:00:01Z,,,,,76,5d 18h 4m,2026-07-19T19:04:13Z,383503,0,plus ($0.00)
2026-07-14T01:15:01Z,,,,,76,5d 17h 49m,2026-07-19T19:04:13Z,386307,2804,plus ($0.00)
2026-07-14T01:30:01Z,,,,,76,5d 17h 34m,2026-07-19T19:04:13Z,386307,0,plus ($0.00)
2026-07-14T01:45:01Z,,,,,75,5d 17h 19m,2026-07-19T19:04:13Z,389105,2798,plus ($0.00)
2026-07-14T02:00:01Z,,,,,75,5d 17h 4m,2026-07-19T19:04:13Z,389105,0,plus ($0.00)
2026-07-14T02:15:01Z,,,,,75,5d 16h 49m,2026-07-19T19:04:15Z,391904,2799,plus ($0.00)
2026-07-14T02:30:01Z,,,,,75,5d 16h 33m,2026-07-19T19:04:13Z,391904,0,plus ($0.00)
2026-07-14T02:45:01Z,,,,,74,5d 16h 18m,2026-07-19T19:04:13Z,394733,2829,plus ($0.00)
2026-07-14T03:00:01Z,,,,,74,5d 16h 4m,2026-07-19T19:04:13Z,394733,0,plus ($0.00)
2026-07-14T03:15:01Z,,,,,74,5d 15h 49m,2026-07-19T19:04:13Z,397504,2771,plus ($0.00)
2026-07-14T03:30:01Z,,,,,74,5d 15h 34m,2026-07-19T19:04:14Z,397504,0,plus ($0.00)
2026-07-14T03:45:01Z,,,,,73,5d 15h 19m,2026-07-19T19:04:13Z,400308,2804,plus ($0.00)
2026-07-14T04:00:01Z,,,,,73,5d 15h 4m,2026-07-19T19:04:14Z,384515,-15793,plus ($0.00)
2026-07-14T04:15:01Z,,,,,73,5d 14h 49m,2026-07-19T19:04:13Z,428946,44431,plus ($0.00)
2026-07-14T04:30:01Z,,,,,72,5d 14h 34m,2026-07-19T19:04:13Z,260344,-168602,plus ($0.00)
2026-07-14T04:45:01Z,,,,,72,5d 14h 19m,2026-07-19T19:04:13Z,266452,6108,plus ($0.00)
2026-07-14T05:00:01Z,,,,,72,5d 14h 4m,2026-07-19T19:04:13Z,224879,-41573,plus ($0.00)
2026-07-14T05:15:01Z,,,,,71,5d 13h 48m,2026-07-19T19:04:13Z,241262,16383,plus ($0.00)
2026-07-14T05:30:01Z,,,,,71,5d 13h 34m,2026-07-19T19:04:13Z,268552,27290,plus ($0.00)
2026-07-14T05:45:01Z,,,,,71,5d 13h 19m,2026-07-19T19:04:13Z,271766,3214,plus ($0.00)
2026-07-14T06:00:01Z,,,,,71,5d 13h 4m,2026-07-19T19:04:13Z,214266,-57500,plus ($0.00)
2026-07-14T06:15:01Z,,,,,71,5d 12h 48m,2026-07-19T19:04:13Z,254133,39867,plus ($0.00)
2026-07-14T06:30:01Z,,,,,71,5d 12h 34m,2026-07-19T19:04:13Z,254133,0,plus ($0.00)
2026-07-14T06:45:01Z,,,,,70,5d 12h 19m,2026-07-19T19:04:14Z,257316,3183,plus ($0.00)
2026-07-14T07:00:02Z,,,,,69,5d 12h 3m,2026-07-19T19:04:13Z,209743,-47573,plus ($0.00)
2026-07-14T07:15:01Z,,,,,68,5d 11h 49m,2026-07-19T19:04:13Z,229781,20038,plus ($0.00)
2026-07-14T07:30:01Z,,,,,68,5d 11h 34m,2026-07-19T19:04:13Z,230524,743,plus ($0.00)
2026-07-14T07:45:01Z,,,,,67,5d 11h 19m,2026-07-19T19:04:13Z,230582,58,plus ($0.00)
2026-07-14T08:00:01Z,,,,,65,5d 11h 3m,2026-07-19T19:04:13Z,213315,-17267,plus ($0.00)
2026-07-14T08:15:01Z,,,,,64,5d 10h 49m,2026-07-19T19:04:13Z,204600,-8715,plus ($0.00)
2026-07-14T08:30:01Z,,,,,63,5d 10h 34m,2026-07-19T19:04:13Z,197496,-7104,plus ($0.00)
2026-07-14T08:45:01Z,,,,,63,5d 10h 19m,2026-07-19T19:04:13Z,201807,4311,plus ($0.00)
2026-07-14T09:00:01Z,,,,,63,5d 10h 4m,2026-07-19T19:04:13Z,205342,3535,plus ($0.00)
2026-07-14T09:15:01Z,,,,,63,5d 9h 49m,2026-07-19T19:04:14Z,250953,45611,plus ($0.00)
2026-07-14T09:30:01Z,,,,,63,5d 9h 34m,2026-07-19T19:04:13Z,239652,-11301,plus ($0.00)
2026-07-14T09:45:01Z,,,,,62,5d 9h 19m,2026-07-19T19:04:13Z,240428,776,plus ($0.00)
2026-07-14T10:00:01Z,,,,,62,5d 9h 4m,2026-07-19T19:04:13Z,198857,-41571,plus ($0.00)
2026-07-14T10:15:01Z,,,,,62,5d 8h 49m,2026-07-19T19:04:13Z,226847,27990,plus ($0.00)
2026-07-14T10:30:01Z,,,,,62,5d 8h 34m,2026-07-19T19:04:14Z,211271,-15576,plus ($0.00)
2026-07-14T10:45:01Z,,,,,62,5d 8h 19m,2026-07-19T19:04:13Z,215420,4149,plus ($0.00)
2026-07-14T11:00:01Z,,,,,61,5d 8h 4m,2026-07-19T19:04:13Z,220319,4899,plus ($0.00)
2026-07-14T11:15:01Z,,,,,61,5d 7h 49m,2026-07-19T19:04:13Z,224372,4053,plus ($0.00)
2026-07-14T11:30:01Z,,,,,61,5d 7h 34m,2026-07-19T19:04:13Z,224372,0,plus ($0.00)
2026-07-14T11:45:01Z,,,,,61,5d 7h 19m,2026-07-19T19:04:13Z,225316,944,plus ($0.00)
2026-07-14T12:00:01Z,,,,,61,5d 7h 4m,2026-07-19T19:04:13Z,225316,0,plus ($0.00)
2026-07-14T12:15:01Z,,,,,61,5d 6h 48m,2026-07-19T19:04:13Z,226187,871,plus ($0.00)
2026-07-14T12:30:01Z,,,,,61,5d 6h 34m,2026-07-19T19:04:13Z,226187,0,plus ($0.00)
2026-07-14T12:45:01Z,,,,,61,5d 6h 19m,2026-07-19T19:04:13Z,227131,944,plus ($0.00)
2026-07-14T13:00:02Z,,,,,61,5d 6h 4m,2026-07-19T19:04:13Z,227131,0,plus ($0.00)
2026-07-14T13:15:01Z,,,,,60,5d 5h 49m,2026-07-19T19:04:14Z,228062,931,plus ($0.00)
2026-07-14T13:30:01Z,,,,,60,5d 5h 34m,2026-07-19T19:04:13Z,228062,0,plus ($0.00)
2026-07-14T13:45:01Z,,,,,60,5d 5h 19m,2026-07-19T19:04:13Z,228955,893,plus ($0.00)
2026-07-14T14:00:01Z,,,,,60,5d 5h 4m,2026-07-19T19:04:13Z,228955,0,plus ($0.00)
2026-07-14T14:15:01Z,,,,,60,5d 4h 49m,2026-07-19T19:04:14Z,229865,910,plus ($0.00)
2026-07-14T14:30:01Z,,,,,60,5d 4h 34m,2026-07-19T19:04:14Z,229865,0,plus ($0.00)
2026-07-14T14:45:01Z,,,,,60,5d 4h 19m,2026-07-19T19:04:13Z,230803,938,plus ($0.00)
2026-07-14T15:00:01Z,,,,,60,5d 4h 4m,2026-07-19T19:04:14Z,230803,0,plus ($0.00)
2026-07-14T15:15:01Z,,,,,59,5d 3h 49m,2026-07-19T19:04:13Z,231755,952,plus ($0.00)
2026-07-14T15:30:01Z,,,,,59,5d 3h 33m,2026-07-19T19:04:13Z,231755,0,plus ($0.00)
2026-07-14T15:45:01Z,,,,,59,5d 3h 19m,2026-07-19T19:04:13Z,232647,892,plus ($0.00)
2026-07-14T16:00:01Z,,,,,59,5d 3h 4m,2026-07-19T19:04:13Z,232647,0,plus ($0.00)
2026-07-14T16:15:01Z,,,,,59,5d 2h 49m,2026-07-19T19:04:14Z,233588,941,plus ($0.00)
2026-07-14T16:30:01Z,,,,,59,5d 2h 34m,2026-07-19T19:04:13Z,233588,0,plus ($0.00)
2026-07-14T16:45:01Z,,,,,59,5d 2h 19m,2026-07-19T19:04:13Z,234498,910,plus ($0.00)
2026-07-14T17:00:01Z,,,,,59,5d 2h 4m,2026-07-19T19:04:13Z,234498,0,plus ($0.00)
2026-07-14T17:15:01Z,,,,,59,5d 1h 49m,2026-07-19T19:04:14Z,235435,937,plus ($0.00)
2026-07-14T17:30:01Z,,,,,59,5d 1h 34m,2026-07-19T19:04:13Z,235435,0,plus ($0.00)
2026-07-14T17:45:01Z,,,,,58,5d 1h 18m,2026-07-19T19:04:13Z,236339,904,plus ($0.00)
2026-07-14T18:00:01Z,,,,,58,5d 1h 4m,2026-07-19T19:04:13Z,236339,0,plus ($0.00)
2026-07-14T18:15:01Z,,,,,58,5d 49m,2026-07-19T19:04:13Z,237297,958,plus ($0.00)
2026-07-14T18:30:01Z,,,,,58,5d 34m,2026-07-19T19:04:14Z,237297,0,plus ($0.00)
2026-07-14T18:45:01Z,,,,,58,5d 19m,2026-07-19T19:04:15Z,238281,984,plus ($0.00)
2026-07-14T19:00:01Z,,,,,58,5d 4m,2026-07-19T19:04:13Z,238281,0,plus ($0.00)
2026-07-14T19:15:01Z,,,,,58,4d 23h 49m,2026-07-19T19:04:13Z,239214,933,plus ($0.00)
2026-07-14T19:30:01Z,,,,,58,4d 23h 34m,2026-07-19T19:04:13Z,239214,0,plus ($0.00)
2026-07-14T19:45:01Z,,,,,58,4d 23h 19m,2026-07-19T19:04:13Z,240103,889,plus ($0.00)
2026-07-14T20:00:02Z,,,,,58,4d 23h 4m,2026-07-19T19:04:13Z,240103,0,plus ($0.00)
2026-07-14T20:15:01Z,,,,,57,4d 22h 48m,2026-07-19T19:04:13Z,241039,936,plus ($0.00)
2026-07-14T20:30:01Z,,,,,57,4d 22h 34m,2026-07-19T19:04:13Z,241039,0,plus ($0.00)
2026-07-14T20:45:01Z,,,,,100,6d 23h 56m,2026-07-21T20:42:00Z,241964,925,plus ($0.00)
2026-07-14T21:00:01Z,,,,,100,6d 23h 41m,2026-07-21T20:42:01Z,241964,0,plus ($0.00)
2026-07-14T21:15:01Z,,,,,99,6d 23h 26m,2026-07-21T20:42:00Z,242883,919,plus ($0.00)
2026-07-14T21:30:01Z,,,,,99,6d 23h 11m,2026-07-21T20:42:00Z,242883,0,plus ($0.00)
2026-07-14T21:45:01Z,,,,,99,6d 22h 56m,2026-07-21T20:42:00Z,243809,926,plus ($0.00)
2026-07-14T22:00:02Z,,,,,,,,243809,0,
2026-07-14T22:15:01Z,,,,,,,,244722,913,
2026-07-14T22:30:01Z,,,,,99,6d 22h 11m,2026-07-21T20:42:00Z,244722,0,plus ($0.00)
2026-07-14T22:45:01Z,,,,,99,6d 21h 56m,2026-07-21T20:42:00Z,245658,936,plus ($0.00)
2026-07-14T23:00:01Z,,,,,99,6d 21h 41m,2026-07-21T20:42:00Z,245658,0,plus ($0.00)
2026-07-14T23:15:01Z,,,,,99,6d 21h 26m,2026-07-21T20:42:00Z,246577,919,plus ($0.00)
2026-07-14T23:30:01Z,,,,,99,6d 21h 11m,2026-07-21T20:42:00Z,246577,0,plus ($0.00)
2026-07-14T23:45:01Z,,,,,98,6d 20h 56m,2026-07-21T20:42:00Z,247499,922,plus ($0.00)
2026-07-15T00:00:01Z,,,,,98,6d 20h 41m,2026-07-21T20:42:00Z,247499,0,plus ($0.00)
2026-07-15T00:15:01Z,,,,,98,6d 20h 26m,2026-07-21T20:42:00Z,248423,924,plus ($0.00)
2026-07-15T00:30:01Z,,,,,98,6d 20h 11m,2026-07-21T20:42:00Z,248423,0,plus ($0.00)
2026-07-15T00:45:01Z,,,,,98,6d 19h 56m,2026-07-21T20:42:00Z,249365,942,plus ($0.00)
2026-07-15T01:00:01Z,,,,,98,6d 19h 41m,2026-07-21T20:42:00Z,249365,0,plus ($0.00)
2026-07-15T01:15:01Z,,,,,98,6d 19h 26m,2026-07-21T20:42:00Z,250271,906,plus ($0.00)
2026-07-15T01:30:01Z,,,,,98,6d 19h 11m,2026-07-21T20:42:00Z,250271,0,plus ($0.00)
2026-07-15T01:45:01Z,,,,,97,6d 18h 56m,2026-07-21T20:42:00Z,251190,919,plus ($0.00)
2026-07-15T02:00:01Z,,,,,97,6d 18h 41m,2026-07-21T20:42:00Z,251190,0,plus ($0.00)
2026-07-15T02:15:01Z,,,,,97,6d 18h 26m,2026-07-21T20:42:00Z,252110,920,plus ($0.00)
2026-07-15T02:30:01Z,,,,,97,6d 18h 11m,2026-07-21T20:42:00Z,252110,0,plus ($0.00)
2026-07-15T02:45:01Z,,,,,97,6d 17h 56m,2026-07-21T20:42:00Z,253033,923,plus ($0.00)
2026-07-15T03:00:01Z,,,,,97,6d 17h 41m,2026-07-21T20:42:00Z,253033,0,plus ($0.00)
2026-07-15T03:15:01Z,,,,,97,6d 17h 26m,2026-07-21T20:42:00Z,253978,945,plus ($0.00)
2026-07-15T03:30:01Z,,,,,97,6d 17h 11m,2026-07-21T20:42:00Z,253978,0,plus ($0.00)
2026-07-15T03:45:01Z,,,,,96,6d 16h 56m,2026-07-21T20:42:00Z,254882,904,plus ($0.00)
2026-07-15T04:00:01Z,,,,,96,6d 16h 41m,2026-07-21T20:42:01Z,256439,1557,plus ($0.00)
2026-07-15T04:15:01Z,,,,,95,6d 16h 26m,2026-07-21T20:42:00Z,259091,2652,plus ($0.00)
2026-07-15T04:30:01Z,,,,,95,6d 16h 11m,2026-07-21T20:42:00Z,259091,0,plus ($0.00)
2026-07-15T04:45:02Z,,,,,95,6d 15h 56m,2026-07-21T20:42:01Z,259655,564,plus ($0.00)
2026-07-15T05:00:01Z,,,,,95,6d 15h 41m,2026-07-21T20:42:00Z,259655,0,plus ($0.00)
2026-07-15T05:15:01Z,,,,,95,6d 15h 26m,2026-07-21T20:42:00Z,260183,528,plus ($0.00)
2026-07-15T05:30:01Z,,,,,95,6d 15h 11m,2026-07-21T20:42:00Z,260183,0,plus ($0.00)
2026-07-15T05:45:01Z,,,,,95,6d 14h 56m,2026-07-21T20:42:00Z,260846,663,plus ($0.00)
2026-07-15T06:00:01Z,,,,,95,6d 14h 41m,2026-07-21T20:42:00Z,260846,0,plus ($0.00)
2026-07-15T06:15:01Z,,,,,94,6d 14h 26m,2026-07-21T20:42:00Z,261384,538,plus ($0.00)
2026-07-15T06:30:01Z,,,,,94,6d 14h 11m,2026-07-21T20:42:00Z,261384,0,plus ($0.00)
2026-07-15T06:45:01Z,,,,,94,6d 13h 56m,2026-07-21T20:42:00Z,261927,543,plus ($0.00)
2026-07-15T07:00:01Z,,,,,94,6d 13h 41m,2026-07-21T20:42:00Z,261927,0,plus ($0.00)
2026-07-15T07:15:01Z,,,,,94,6d 13h 26m,2026-07-21T20:42:00Z,262454,527,plus ($0.00)
2026-07-15T07:30:01Z,,,,,94,6d 13h 11m,2026-07-21T20:42:00Z,262454,0,plus ($0.00)
2026-07-15T07:45:01Z,,,,,94,6d 12h 56m,2026-07-21T20:42:00Z,263105,651,plus ($0.00)
2026-07-15T08:00:01Z,,,,,94,6d 12h 41m,2026-07-21T20:42:00Z,263105,0,plus ($0.00)
2026-07-15T08:15:01Z,,,,,93,6d 12h 26m,2026-07-21T20:42:00Z,263643,538,plus ($0.00)
2026-07-15T08:30:01Z,,,,,93,6d 12h 11m,2026-07-21T20:42:00Z,263643,0,plus ($0.00)
2026-07-15T08:45:01Z,,,,,93,6d 11h 56m,2026-07-21T20:42:00Z,264310,667,plus ($0.00)
2026-07-15T09:00:01Z,,,,,93,6d 11h 41m,2026-07-21T20:42:00Z,264310,0,plus ($0.00)
2026-07-15T09:15:01Z,,,,,93,6d 11h 26m,2026-07-21T20:42:00Z,264872,562,plus ($0.00)
2026-07-15T09:30:01Z,,,,,93,6d 11h 11m,2026-07-21T20:42:00Z,264872,0,plus ($0.00)
2026-07-15T09:45:01Z,,,,,92,6d 10h 56m,2026-07-21T20:42:00Z,265417,545,plus ($0.00)
2026-07-15T10:00:01Z,,,,,92,6d 10h 41m,2026-07-21T20:42:00Z,298705,33288,plus ($0.00)
2026-07-15T10:15:01Z,,,,,92,6d 10h 26m,2026-07-21T20:42:00Z,302548,3843,plus ($0.00)
2026-07-15T10:30:01Z,,,,,92,6d 10h 11m,2026-07-21T20:42:00Z,306546,3998,plus ($0.00)
2026-07-15T10:45:01Z,,,,,91,6d 9h 56m,2026-07-21T20:42:00Z,315314,8768,plus ($0.00)
2026-07-15T11:00:01Z,,,,,91,6d 9h 41m,2026-07-21T20:42:00Z,315314,0,plus ($0.00)
2026-07-15T11:15:01Z,,,,,91,6d 9h 26m,2026-07-21T20:42:00Z,316105,791,plus ($0.00)
2026-07-15T11:30:01Z,,,,,91,6d 9h 11m,2026-07-21T20:42:01Z,316105,0,plus ($0.00)
2026-07-15T11:45:01Z,,,,,90,6d 8h 56m,2026-07-21T20:42:00Z,316651,546,plus ($0.00)
2026-07-15T12:00:01Z,,,,,90,6d 8h 41m,2026-07-21T20:42:00Z,316651,0,plus ($0.00)
2026-07-15T12:15:01Z,,,,,90,6d 8h 26m,2026-07-21T20:42:00Z,317427,776,plus ($0.00)
2026-07-15T12:30:01Z,,,,,90,6d 8h 11m,2026-07-21T20:42:00Z,317427,0,plus ($0.00)
2026-07-15T12:45:01Z,,,,,90,6d 7h 56m,2026-07-21T20:42:00Z,318020,593,plus ($0.00)
2026-07-15T13:00:01Z,,,,,90,6d 7h 41m,2026-07-21T20:42:00Z,318020,0,plus ($0.00)
2026-07-15T13:15:01Z,,,,,90,6d 7h 26m,2026-07-21T20:42:00Z,318763,743,plus ($0.00)
2026-07-15T13:30:01Z,,,,,90,6d 7h 11m,2026-07-21T20:42:00Z,318763,0,plus ($0.00)
2026-07-15T13:45:01Z,,,,,89,6d 6h 56m,2026-07-21T20:42:01Z,319281,518,plus ($0.00)
2026-07-15T14:00:01Z,,,,,89,6d 6h 41m,2026-07-21T20:42:00Z,319281,0,plus ($0.00)
2026-07-15T14:15:01Z,,,,,89,6d 6h 26m,2026-07-21T20:42:00Z,320072,791,plus ($0.00)
2026-07-15T14:30:01Z,,,,,89,6d 6h 11m,2026-07-21T20:42:00Z,320072,0,plus ($0.00)
2026-07-15T14:45:02Z,,,,,89,6d 5h 56m,2026-07-21T20:42:00Z,320640,568,plus ($0.00)
2026-07-15T15:00:01Z,,,,,89,6d 5h 41m,2026-07-21T20:42:00Z,320640,0,plus ($0.00)
2026-07-15T15:15:01Z,,,,,88,6d 5h 26m,2026-07-21T20:42:00Z,321417,777,plus ($0.00)
2026-07-15T15:30:02Z,,,,,88,6d 5h 11m,2026-07-21T20:42:00Z,321417,0,plus ($0.00)
2026-07-15T15:45:01Z,,,,,88,6d 4h 56m,2026-07-21T20:42:00Z,322225,808,plus ($0.00)
2026-07-15T16:00:01Z,,,,,88,6d 4h 41m,2026-07-21T20:42:00Z,322225,0,plus ($0.00)
2026-07-15T16:15:01Z,,,,,88,6d 4h 26m,2026-07-21T20:42:00Z,322994,769,plus ($0.00)
2026-07-15T16:30:01Z,,,,,88,6d 4h 11m,2026-07-21T20:42:00Z,322994,0,plus ($0.00)
2026-07-15T16:45:01Z,,,,,87,6d 3h 56m,2026-07-21T20:42:00Z,323904,910,plus ($0.00)
2026-07-15T17:00:01Z,,,,,87,6d 3h 41m,2026-07-21T20:42:00Z,323904,0,plus ($0.00)
2026-07-15T17:15:01Z,,,,,87,6d 3h 26m,2026-07-21T20:42:00Z,324725,821,plus ($0.00)
2026-07-15T17:30:01Z,,,,,87,6d 3h 11m,2026-07-21T20:42:00Z,324725,0,plus ($0.00)
2026-07-15T17:45:01Z,,,,,87,6d 2h 56m,2026-07-21T20:42:00Z,325485,760,plus ($0.00)
2026-07-15T18:00:01Z,,,,,87,6d 2h 41m,2026-07-21T20:42:00Z,325485,0,plus ($0.00)
2026-07-15T18:15:01Z,,,,,86,6d 2h 26m,2026-07-21T20:42:01Z,326301,816,plus ($0.00)
2026-07-15T18:30:01Z,,,,,,,,326301,0,
2026-07-15T18:45:01Z,,,,,86,6d 1h 56m,2026-07-21T20:42:00Z,327167,866,plus ($0.00)
2026-07-15T19:00:01Z,,,,,86,6d 1h 41m,2026-07-21T20:42:00Z,327167,0,plus ($0.00)
2026-07-15T19:15:01Z,,,,,86,6d 1h 26m,2026-07-21T20:42:00Z,327962,795,plus ($0.00)
2026-07-15T19:30:01Z,,,,,84,6d 1h 11m,2026-07-21T20:42:00Z,327962,0,plus ($0.00)
2026-07-15T19:45:01Z,,,,,81,6d 56m,2026-07-21T20:42:00Z,328752,790,plus ($0.00)
2026-07-15T20:00:01Z,,,,,81,6d 41m,2026-07-21T20:42:00Z,328752,0,plus ($0.00)
2026-07-15T20:15:01Z,,,,,81,6d 26m,2026-07-21T20:42:00Z,223953,-104799,plus ($0.00)
2026-07-15T20:30:01Z,,,,,80,6d 11m,2026-07-21T20:42:00Z,226225,2272,plus ($0.00)
2026-07-15T20:45:01Z,,,,,80,5d 23h 56m,2026-07-21T20:42:00Z,232868,6643,plus ($0.00)
2026-07-15T21:00:01Z,,,,,80,5d 23h 41m,2026-07-21T20:42:00Z,240694,7826,plus ($0.00)
2026-07-15T21:15:01Z,,,,,80,5d 23h 26m,2026-07-21T20:42:00Z,244653,3959,plus ($0.00)
2026-07-15T21:30:01Z,,,,,80,5d 23h 11m,2026-07-21T20:42:00Z,244653,0,plus ($0.00)
2026-07-15T21:45:01Z,,,,,80,5d 22h 56m,2026-07-21T20:42:00Z,247576,2923,plus ($0.00)
2026-07-15T22:00:01Z,,,,,80,5d 22h 41m,2026-07-21T20:42:01Z,247576,0,plus ($0.00)
2026-07-15T22:15:01Z,,,,,80,5d 22h 26m,2026-07-21T20:42:00Z,248238,662,plus ($0.00)
2026-07-15T22:30:01Z,,,,,80,5d 22h 11m,2026-07-21T20:42:00Z,248238,0,plus ($0.00)
2026-07-15T22:45:01Z,,,,,79,5d 21h 56m,2026-07-21T20:42:00Z,251113,2875,plus ($0.00)
2026-07-15T23:00:01Z,,,,,79,5d 21h 41m,2026-07-21T20:42:00Z,251113,0,plus ($0.00)
2026-07-15T23:15:01Z,,,,,79,5d 21h 26m,2026-07-21T20:42:00Z,251809,696,plus ($0.00)
2026-07-15T23:30:01Z,,,,,79,5d 21h 11m,2026-07-21T20:42:00Z,251809,0,plus ($0.00)
2026-07-15T23:45:01Z,,,,,,,,252539,730,
2026-07-16T00:00:01Z,,,,,79,5d 20h 41m,2026-07-21T20:42:00Z,252539,0,plus ($0.00)
2026-07-16T00:15:01Z,,,,,79,5d 20h 26m,2026-07-21T20:42:00Z,255409,2870,plus ($0.00)
2026-07-16T00:30:01Z,,,,,79,5d 20h 11m,2026-07-21T20:42:00Z,255409,0,plus ($0.00)
2026-07-16T00:45:01Z,,,,,79,5d 19h 56m,2026-07-21T20:42:00Z,258405,2996,plus ($0.00)
2026-07-16T01:00:01Z,,,,,79,5d 19h 41m,2026-07-21T20:42:01Z,258405,0,plus ($0.00)
2026-07-16T01:15:01Z,,,,,78,5d 19h 26m,2026-07-21T20:42:00Z,261318,2913,plus ($0.00)
2026-07-16T01:30:01Z,,,,,,,,261318,0,
2026-07-16T01:45:01Z,,,,,78,5d 18h 56m,2026-07-21T20:42:00Z,264256,2938,plus ($0.00)
2026-07-16T02:00:01Z,,,,,78,5d 18h 41m,2026-07-21T20:42:00Z,264256,0,plus ($0.00)
2026-07-16T02:15:01Z,,,,,78,5d 18h 26m,2026-07-21T20:42:00Z,264884,628,plus ($0.00)
2026-07-16T02:30:01Z,,,,,78,5d 18h 11m,2026-07-21T20:42:00Z,264884,0,plus ($0.00)
2026-07-16T02:45:01Z,,,,,78,5d 17h 56m,2026-07-21T20:42:00Z,267794,2910,plus ($0.00)
2026-07-16T03:00:01Z,,,,,78,5d 17h 41m,2026-07-21T20:42:00Z,267794,0,plus ($0.00)
2026-07-16T03:15:01Z,,,,,77,5d 17h 26m,2026-07-21T20:42:00Z,270799,3005,plus ($0.00)
2026-07-16T03:30:01Z,,,,,77,5d 17h 11m,2026-07-21T20:42:00Z,270799,0,plus ($0.00)
2026-07-16T03:45:01Z,,,,,77,5d 16h 56m,2026-07-21T20:42:00Z,271420,621,plus ($0.00)
2026-07-16T04:00:01Z,,,,,77,5d 16h 41m,2026-07-21T20:42:00Z,246184,-25236,plus ($0.00)
2026-07-16T04:15:01Z,,,,,77,5d 16h 26m,2026-07-21T20:42:00Z,300052,53868,plus ($0.00)
2026-07-16T04:30:01Z,,,,,100,6d 23h 59m,2026-07-23T04:30:08Z,300052,0,plus ($0.00)
2026-07-16T04:45:01Z,,,,,100,6d 23h 49m,2026-07-23T04:34:13Z,300682,630,plus ($0.00)
